Image_id,material_image_id,style_tags_boho,style_tags_industrial,style_tags_minimalist,style_tags_scandinavian,material_type_fabric,material_type_glass,material_type_leather,material_type_marble,material_type_metal,material_type_stone,material_type_tile,material_type_wood,clean_design_description,user_preference,color1,color2,color3
781,781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers cotton blankets paired with brick walls in an unfinished setting.",likes metal finishes and exposed structures,#8F7021, #F8BE6E, #39A669
782,782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A rugged living room featuring velvet curtains and open layouts.,prefers raw textures and darker tones,#6BA318, #0BA901, #5BFBF8
783,783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A free-spirited kitchen featuring textured fireplaces and macrame wall hangings.,loves eclectic vibes and cozy textures,#5B0078, #BB87B9, #7EFEA0
784,784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with a warehouse-inspired aesthetic, this kitchen showcases glossy doors alongside high ceilings.",likes metal finishes and exposed structures,#CCC208, #A089D5, #729B70
785,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating potted plants, this earthy kitchen focuses on matte staircases to define the kitchen.",loves eclectic vibes and cozy textures,#45BD96, #4DF47B, #57013C
786,786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This kitchen embraces a clean design, highlighted by cold backsplashes.",wants a calm and functional design,#48B399, #8B3003, #BE244F
787,787,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers worn stools paired with open bedroom in a simple setting.",wants a calm and functional design,#27D9B8, #9A328D, #A745D2
788,788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Beautifully styled, this kitchen offers earthy accent walls paired with vintage lighting in a rugged setting.",likes metal finishes and exposed structures,#6D2329, #F60932, #76CB58
789,789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A unconventional kitchen featuring oak shelves and dreamcatchers.,prefers natural fabrics and artistic patterns,#925224, #417001, #C3EC75
790,790,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"The interior of this living room uses translucent doors heavily, creating a streamlined atmosphere complete with geometric shapes.",wants a calm and functional design,#397528, #4AF41C, #36AF5B
791,791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The unfinished vibe of this living room is perfectly complemented by its textured curtains.,likes metal finishes and exposed structures,#A5FB1D, #C5CFA4, #2420FC
792,792,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with a serene aesthetic, this living room showcases woven throw pillows alongside geometric shapes.",prefers simplicity and neutral palettes,#163892, #364728, #BDC6E1
793,793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating organic forms, this nordic kitchen focuses on matte table legs to define the kitchen.",likes cozy atmospheres with functional design,#BF7EF0, #1F13B8, #501AC4
794,794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating potted plants, this earthy kitchen focuses on natural feature walls to define the kitchen.",loves eclectic vibes and cozy textures,#97BA2E, #A61BD5, #0958CB
795,795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A unfinished kitchen featuring earthy fireplaces and factory-style windows.,"wants a modern, urban atmosphere",#54DF75, #C81BDB, #0A14ED
796,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating functional furniture, this pure living room focuses on rugged cladding to define the living room.",wants a calm and functional design,#6210CF, #2679F1, #E1779B
797,797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning living room that mixes hidden storage with glossy lighting fixtures for a truly pure feel.,wants a calm and functional design,#CF002B, #6D84C8, #3DF007
798,798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Designed with a bright aesthetic, this kitchen showcases smooth countertops alongside soft textiles.",wants warm minimalism and neutral colors,#0D2332, #5E8F6B, #E52288
799,799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The utilitarian vibe of this bedroom is perfectly complemented by its industrial shelving units.,"wants a modern, urban atmosphere",#7A3F14, #91F56A, #74A991
800,800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The interior of this kitchen uses sturdy shelving units heavily, creating a relaxed atmosphere complete with woven baskets.",loves eclectic vibes and cozy textures,#3C750A, #D56D37, #F3A8C6
801,801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The raw vibe of this bathroom is perfectly complemented by its linen armchairs.,prefers raw textures and darker tones,#C34E54, #493B5A, #0196F9
802,802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This living room embraces a bright design, highlighted by oak cabinetry.",wants warm minimalism and neutral colors,#B35AF2, #186D47, #3700BA
803,803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A cozy bathroom featuring earthy flooring and simple decor.,prefers light woods and natural fabrics,#E3B88D, #9978BF, #9C64AA
804,804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses glossy vases heavily, creating a relaxed atmosphere complete with layered patterns.",prefers natural fabrics and artistic patterns,#3F2F0A, #960566, #63B725
805,805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A stunning kitchen that mixes monochrome palettes with porcelain flooring for a truly clean feel.,likes clean lines and clutter-free spaces,#32A7F7, #A01BB4, #83EA1F
806,806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A edgy kitchen featuring plush curtains and exposed pipes.,prefers raw textures and darker tones,#625BC4, #352ED2, #0C73EE
807,807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers heavy bar stools paired with open kitchen in a simple setting.",prefers simplicity and neutral palettes,#45F53F, #DA7485, #4219EF
808,808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers glossy lighting fixtures paired with brick walls in a warehouse-inspired setting.",likes metal finishes and exposed structures,#77E32D, #61F212, #5F8F41
809,809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A stunning bathroom that mixes natural light with brass staircases for a truly airy feel.,likes cozy atmospheres with functional design,#C6CF6A, #8675F9, #DB69CD
810,810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Incorporating macrame wall hangings, this free-spirited kitchen focuses on luxurious coffee tables to define the kitchen.",likes vibrant colors and handmade decor,#85AF1F, #1EA3CD, #39282B
811,811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating functional furniture, this sleek bathroom focuses on glossy mirrors to define the bathroom.",prefers simplicity and neutral palettes,#2F8F35, #C75252, #51BACE
812,812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Beautifully styled, this bathroom offers earthy pillars paired with organic forms in a warm setting.",wants warm minimalism and neutral colors,#14A925, #73C8CA, #6341A6
813,813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A clean bathroom featuring sleek large windows and bare walls.,wants a calm and functional design,#7282D3, #109839, #71E5DB
814,814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A sleek living room featuring porcelain living room islands and clean lines.,prefers simplicity and neutral palettes,#B57176, #CA2A3A, #1B5A64
815,815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating layered patterns, this relaxed living room focuses on rugged flooring to define the living room.",likes vibrant colors and handmade decor,#45762F, #95A758, #CE05FF
816,816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Beautifully styled, this bedroom offers pine cabinetry paired with muted colors in a nordic setting.",prefers light woods and natural fabrics,#2DB73A, #8D91E5, #D0B324
817,817,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Designed with a functional aesthetic, this bedroom showcases premium armchairs alongside soft textiles.",prefers light woods and natural fabrics,#F19F6A, #4FD1B2, #8DC51E
818,818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A stunning kitchen that mixes vintage finds with natural flooring for a truly earthy feel.,likes vibrant colors and handmade decor,#81FDB5, #4BB2B6, #008D10
819,819,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers soft draperies paired with exposed pipes in an urban setting.",prefers raw textures and darker tones,#312EA7, #8730F8, #75EE47
820,820,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning bedroom that mixes woven baskets with textured rugs for a truly free-spirited feel.,likes vibrant colors and handmade decor,#98CE51, #40450C, #CDD685
821,821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Designed with an understated aesthetic, this living room showcases glossy living room islands alongside open living room.",prefers simplicity and neutral palettes,#874C5B, #07F53E, #FF70DE
822,822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Beautifully styled, this bathroom offers wood-paneled walls paired with open shelving in a raw setting.",likes metal finishes and exposed structures,#35D909, #3BE61C, #87B62E
823,823,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses glossy vases heavily, creating an eclectic atmosphere complete with dreamcatchers.",prefers natural fabrics and artistic patterns,#967980, #9B9A08, #DB2FCE
824,824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Incorporating monochrome palettes, this sleek living room focuses on worn sofas to define the living room.",prefers simplicity and neutral palettes,#7A657F, #695F96, #730974
825,825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A stunning bedroom that mixes open bedroom with solid pillars for a truly simple feel.,wants a calm and functional design,#62036D, #740AC3, #5BF8A9
826,826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Incorporating functional layouts, this airy living room focuses on carved hardwood floors to define the living room.",wants warm minimalism and neutral colors,#A0819E, #BB2BB0, #04C9E1
827,827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses smooth upholstery heavily, creating an edgy atmosphere complete with visible ductwork.",prefers raw textures and darker tones,#F246EC, #B315B4, #4047CA
828,828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A stunning bedroom that mixes open bedroom with solid fireplaces for a truly streamlined feel.,wants a calm and functional design,#49CB44, #8CD646, #3D08A6
829,829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The understated vibe of this bedroom is perfectly complemented by its geometric shower walls.,wants a calm and functional design,#1E1A90, #B79573, #A2AA48
830,830,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with an understated aesthetic, this bathroom showcases glossy coffee tables alongside monochrome palettes.",prefers simplicity and neutral palettes,#B6E724, #8891C4, #A00D30
831,831,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating organic forms, this functional bedroom focuses on cotton sofas to define the bedroom.",likes cozy atmospheres with functional design,#5F8D72, #E48273, #1D22A5
832,832,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"This living room embraces a nordic design, highlighted by sleek vases.",likes cozy atmospheres with functional design,#3BABA9, #AF4120, #140C4C
833,833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This living room embraces an uncluttered design, highlighted by textured sofas.",likes clean lines and clutter-free spaces,#28185E, #0FD2BA, #2EC6F4
834,834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A hygge kitchen featuring reclaimed paneling and indoor greenery.,likes cozy atmospheres with functional design,#18A917, #16C95E, #5562D5
835,835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Incorporating open layouts, this utilitarian kitchen focuses on carved hardwood floors to define the kitchen.",prefers raw textures and darker tones,#DDDC18, #A5349B, #DB4138
836,836,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers plush sofas paired with functional layouts in a functional setting.",wants warm minimalism and neutral colors,#9D3541, #16446A, #30BC68
837,837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"This living room embraces a cozy design, highlighted by brass hardware.",likes cozy atmospheres with functional design,#896BEF, #1AA099, #334845
838,838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The pure vibe of this kitchen is perfectly complemented by its warm paneling.,wants a calm and functional design,#8E0A36, #48DE37, #5F48B8
839,839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The interior of this kitchen uses mosaic flooring heavily, creating a vibrant atmosphere complete with dreamcatchers.",loves eclectic vibes and cozy textures,#6A026B, #E82661, #58B60B
840,840,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Designed with an uncluttered aesthetic, this bedroom showcases premium accent chairs alongside functional furniture.",likes clean lines and clutter-free spaces,#FE67EA, #50A70B, #49A852
841,841,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The interior of this living room uses distressed benches heavily, creating an inviting atmosphere complete with natural light.",prefers light woods and natural fabrics,#C4AAED, #7B9E5F, #098BD5
842,842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A nordic bathroom featuring linen throw pillows and muted colors.,prefers light woods and natural fabrics,#45CE19, #D9E0C4, #62F4BD
843,843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A relaxed kitchen featuring brass table legs and colorful rugs.,loves eclectic vibes and cozy textures,#37B991, #6068B1, #9CC3E9
844,844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating exposed pipes, this unfinished living room focuses on copper staircases to define the living room.",prefers raw textures and darker tones,#4661C7, #88357E, #AD8153
845,845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A stunning bathroom that mixes bare walls with worn upholstery for a truly uncluttered feel.,likes clean lines and clutter-free spaces,#F02705, #DB49F0, #FFD12B
846,846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The edgy vibe of this bathroom is perfectly complemented by its upholstered armchairs.,"wants a modern, urban atmosphere",#0FCE2B, #81D8C6, #1C9E46
847,847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The interior of this kitchen uses glossy shower walls heavily, creating an unconventional atmosphere complete with woven baskets.",likes vibrant colors and handmade decor,#0A84B7, #642388, #B2C6C9
848,848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Designed with a raw aesthetic, this kitchen showcases distressed upholstery alongside brick walls.","wants a modern, urban atmosphere",#1D4A18, #C6BAAA, #7EB3C9
849,849,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The sleek vibe of this bathroom is perfectly complemented by its worn poufs.,prefers simplicity and neutral palettes,#E94B43, #E3B94A, #AE6055
850,850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This living room embraces an urban design, highlighted by patterned living room islands.","wants a modern, urban atmosphere",#214FED, #0EDE5C, #B20621
851,851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"This kitchen embraces a warm design, highlighted by rough steps.",wants warm minimalism and neutral colors,#3BD049, #FA6380, #C891F4
852,852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Designed with a functional aesthetic, this bathroom showcases veined accents alongside organic forms.",wants warm minimalism and neutral colors,#8F63AE, #B77553, #680ED7
853,853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Designed with a hygge aesthetic, this kitchen showcases geometric flooring alongside soft textiles.",prefers light woods and natural fabrics,#6C635D, #3906CF, #2C35C5
854,854,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with a hygge aesthetic, this kitchen showcases clear large windows alongside simple decor.",likes cozy atmospheres with functional design,#E0040A, #1FB1E9, #4DF43E
855,855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A uncluttered bedroom featuring velvet blankets and functional furniture.,prefers simplicity and neutral palettes,#5D994B, #61A37E, #0C3846
856,856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The interior of this bedroom uses supple stools heavily, creating an edgy atmosphere complete with visible ductwork.",prefers raw textures and darker tones,#708B85, #CA351E, #DCB7C6
857,857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Designed with an urban aesthetic, this kitchen showcases cold backsplashes alongside visible ductwork.","wants a modern, urban atmosphere",#F688D5, #906BBA, #D42E28
858,858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating functional furniture, this uncluttered living room focuses on earthy feature walls to define the living room.",wants a calm and functional design,#840DD0, #A5A8CB, #F849DD
859,859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This living room embraces a pure design, highlighted by mosaic living room islands.",prefers simplicity and neutral palettes,#CBD865, #2A0207, #FD3232
860,860,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A utilitarian bathroom featuring plush draperies and factory-style windows.,prefers raw textures and darker tones,#E96290, #B85320, #4AA1B0
861,861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This kitchen embraces an utilitarian design, highlighted by glazed kitchen islands.",prefers raw textures and darker tones,#8D2A62, #642EAE, #4F6209
862,862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This kitchen embraces a cozy design, highlighted by smooth countertops.",prefers natural fabrics and artistic patterns,#8F8F00, #49A043, #CDE589
863,863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A serene living room featuring shiny hardware and open living room.,likes clean lines and clutter-free spaces,#341987, #F4EC4B, #825961
864,864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers soft rugs paired with woven baskets in an unconventional setting.",prefers natural fabrics and artistic patterns,#8E9D80, #1B41BE, #B5035C
865,865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A stunning kitchen that mixes indoor greenery with classic upholstery for a truly functional feel.,wants warm minimalism and neutral colors,#9B38EC, #A7199E, #E04F8C
866,866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The interior of this bathroom uses veined flooring heavily, creating a free-spirited atmosphere complete with colorful rugs.",loves eclectic vibes and cozy textures,#BD6DDF, #8945A1, #1DF210
867,867,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The nordic vibe of this bedroom is perfectly complemented by its velvet sofas.,likes cozy atmospheres with functional design,#B3375A, #A22474, #902315
868,868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A hygge kitchen featuring translucent large windows and simple decor.,likes cozy atmospheres with functional design,#FA181C, #487198, #035BA2
869,869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers cold flooring paired with vintage finds in a bohemian setting.",loves eclectic vibes and cozy textures,#38056C, #A30E56, #CC15FF
870,870,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Incorporating potted plants, this free-spirited bedroom focuses on elegant fireplaces to define the bedroom.",likes vibrant colors and handmade decor,#546CEA, #C40F71, #83C1B4
871,871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Incorporating simple decor, this warm kitchen focuses on patterned kitchen islands to define the kitchen.",wants warm minimalism and neutral colors,#5F9A68, #51972F, #57C457
872,872,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning living room that mixes organic forms with cotton throw pillows for a truly bright feel.,wants warm minimalism and neutral colors,#5596C8, #6A584B, #069EB3
873,873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A stunning bedroom that mixes muted colors with solid shelves for a truly functional feel.,prefers light woods and natural fabrics,#B6707E, #D7C042, #AEB4D7
874,874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This kitchen embraces an urban design, highlighted by cold fireplaces.","wants a modern, urban atmosphere",#5604C8, #CA1D8E, #9DD383
875,875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"This living room embraces a functional design, highlighted by earthy fireplaces.",wants warm minimalism and neutral colors,#BA7A3D, #84E265, #EBE452
876,876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A utilitarian living room featuring smooth benches and open layouts.,likes metal finishes and exposed structures,#B2144E, #305EF2, #4ADD28
877,877,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This bedroom embraces a warm design, highlighted by soft curtains.",wants warm minimalism and neutral colors,#FD0296, #4C8947, #6EA96E
878,878,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"This living room embraces a serene design, highlighted by supple sofas.",wants a calm and functional design,#ADA684, #732F7B, #85F751
879,879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A warehouse-inspired bathroom featuring transparent vases and high ceilings.,likes metal finishes and exposed structures,#3C2D59, #837A36, #5686BE
880,880,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A utilitarian bathroom featuring upholstered rugs and brick walls.,"wants a modern, urban atmosphere",#F56715, #EB08FE, #F61CF0
881,881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating organic forms, this functional kitchen focuses on matte shelving units to define the kitchen.",prefers light woods and natural fabrics,#2A70CC, #B4F906, #4F66A3
882,882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The raw vibe of this bathroom is perfectly complemented by its smooth accents.,prefers raw textures and darker tones,#13ACC5, #83EDAB, #997814
883,883,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The vibrant vibe of this kitchen is perfectly complemented by its rich poufs.,loves eclectic vibes and cozy textures,#6FE94E, #EECE8E, #D8740C
884,884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this living room offers upholstered curtains paired with macrame wall hangings in a vibrant setting.",loves eclectic vibes and cozy textures,#73D863, #245277, #F8E836
885,885,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A understated kitchen featuring textured blankets and bare walls.,prefers simplicity and neutral palettes,#147766, #44A7D9, #FDBE89
886,886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning bedroom that mixes brick walls with upholstered rugs for a truly edgy feel.,prefers raw textures and darker tones,#1AA0BC, #BF615F, #CF04E5
887,887,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers textured armchairs paired with visible ductwork in a rugged setting.","wants a modern, urban atmosphere",#596BC3, #B8C2F1, #5AA81D
888,888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This bathroom embraces a hygge design, highlighted by veined backsplashes.",prefers light woods and natural fabrics,#21F8B1, #10F387, #2B2F22
889,889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"This kitchen embraces a free-spirited design, highlighted by rough flooring.",loves eclectic vibes and cozy textures,#327BF8, #74AC1F, #0FFAB3
890,890,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Incorporating layered patterns, this earthy bathroom focuses on classic benches to define the bathroom.",loves eclectic vibes and cozy textures,#76A53D, #F145BF, #FE436A
891,891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The warm vibe of this kitchen is perfectly complemented by its textured cladding.,prefers light woods and natural fabrics,#178121, #8C0447, #9860FB
892,892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A cozy bedroom featuring ceramic bedroom islands and vintage finds.,prefers natural fabrics and artistic patterns,#6130E5, #3B8430, #C2F24F
893,893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The free-spirited vibe of this kitchen is perfectly complemented by its rich upholstery.,loves eclectic vibes and cozy textures,#C00AB6, #AA757B, #51D6A1
894,894,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A inviting living room featuring linen blankets and organic forms.,wants warm minimalism and neutral colors,#3C8020, #CAE282, #226A4B
895,895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A stunning living room that mixes high ceilings with brushed table legs for a truly warehouse-inspired feel.,prefers raw textures and darker tones,#C08D34, #0EF80A, #E1E978
896,896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,The vibrant vibe of this bedroom is perfectly complemented by its frosted coffee tables.,loves eclectic vibes and cozy textures,#5E60A5, #6E7211, #C16C54
