Image_id,material_image_id,style_tags_boho,style_tags_industrial,style_tags_minimalist,style_tags_scandinavian,material_type_fabric,material_type_glass,material_type_leather,material_type_marble,material_type_metal,material_type_stone,material_type_tile,material_type_wood,clean_design_description,user_preference,color1,color2,color3
752,752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#51FFE1, #C25F7D, #AE9802
753,753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#9EDAA0, #527B60, #DE91A3
754,754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#3C5ED3, #E16BB7, #39A74E
755,755,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#E5E0EB, #AC0506, #E63A50
756,756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#129A6C, #A1F4DB, #C51A94
757,757,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#06A423, #0CB329, #05A0B4
758,758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#6DBFED, #2CD1F9, #BB9ED1
759,759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#5AC86A, #3AD74C, #9D701A
760,760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#EFFA56, #333ADF, #F39B35
761,761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#1235B4, #25331A, #F69E21
762,762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#149268, #0324A5, #E644BF
763,763,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#A6A016, #036E73, #458D9C
764,764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#60D8DB, #1D452B, #723748
765,765,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#CD4AA8, #932626, #85561B
766,766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#644E44, #AA7701, #FBF9FF
767,767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#BA05A6, #69391B, #F8C468
768,768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#57018A, #8E24C1, #1A01EF
769,769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#752B85, #F8B790, #F53168
770,770,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#17FFCA, #F9AA31, #BA65B5
771,771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#C6D521, #6B65E3, #BC0967
772,772,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#AEF3B4, #95BFA6, #BAE9A6
773,773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#4368FD, #C204C7, #983CE2
774,774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#20D9EF, #F72F7F, #6EF0B6
775,775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#FB9F6B, #F700DB, #9EB853
776,776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#41E64E, #5F0641, #C75B88
777,777,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#550CB4, #457287, #76D1E2
778,778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#F41643, #99A6AA, #E5A50E
779,779,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#1F233C, #EA112E, #7F5F93
780,780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#757F28, #53CF46, #BB1CB3
781,781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#8F7021, #F8BE6E, #39A669
782,782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#6BA318, #0BA901, #5BFBF8
783,783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#5B0078, #BB87B9, #7EFEA0
784,784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#CCC208, #A089D5, #729B70
785,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#45BD96, #4DF47B, #57013C
786,786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#48B399, #8B3003, #BE244F
787,787,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#27D9B8, #9A328D, #A745D2
788,788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#6D2329, #F60932, #76CB58
789,789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#925224, #417001, #C3EC75
790,790,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#397528, #4AF41C, #36AF5B
791,791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#A5FB1D, #C5CFA4, #2420FC
792,792,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#163892, #364728, #BDC6E1
793,793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#BF7EF0, #1F13B8, #501AC4
794,794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#97BA2E, #A61BD5, #0958CB
795,795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#54DF75, #C81BDB, #0A14ED
796,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#6210CF, #2679F1, #E1779B
797,797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#CF002B, #6D84C8, #3DF007
798,798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#0D2332, #5E8F6B, #E52288
799,799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#7A3F14, #91F56A, #74A991
800,800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#3C750A, #D56D37, #F3A8C6
801,801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#C34E54, #493B5A, #0196F9
802,802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#B35AF2, #186D47, #3700BA
803,803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,prefers light woods and natural fabrics,#E3B88D, #9978BF, #9C64AA
804,804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#3F2F0A, #960566, #63B725
805,805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#32A7F7, #A01BB4, #83EA1F
806,806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#625BC4, #352ED2, #0C73EE
807,807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#45F53F, #DA7485, #4219EF
808,808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#77E32D, #61F212, #5F8F41
809,809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#C6CF6A, #8675F9, #DB69CD
810,810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#85AF1F, #1EA3CD, #39282B
811,811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#2F8F35, #C75252, #51BACE
812,812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#14A925, #73C8CA, #6341A6
813,813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#7282D3, #109839, #71E5DB
814,814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#B57176, #CA2A3A, #1B5A64
815,815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#45762F, #95A758, #CE05FF
816,816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#2DB73A, #8D91E5, #D0B324
817,817,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#F19F6A, #4FD1B2, #8DC51E
818,818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#81FDB5, #4BB2B6, #008D10
819,819,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#312EA7, #8730F8, #75EE47
820,820,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#98CE51, #40450C, #CDD685
821,821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#874C5B, #07F53E, #FF70DE
822,822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#35D909, #3BE61C, #87B62E
823,823,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#967980, #9B9A08, #DB2FCE
824,824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#7A657F, #695F96, #730974
825,825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#62036D, #740AC3, #5BF8A9
826,826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#A0819E, #BB2BB0, #04C9E1
827,827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#F246EC, #B315B4, #4047CA
828,828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#49CB44, #8CD646, #3D08A6
829,829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#1E1A90, #B79573, #A2AA48
830,830,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#B6E724, #8891C4, #A00D30
831,831,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#5F8D72, #E48273, #1D22A5
832,832,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#3BABA9, #AF4120, #140C4C
833,833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#28185E, #0FD2BA, #2EC6F4
834,834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#18A917, #16C95E, #5562D5
835,835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#DDDC18, #A5349B, #DB4138
836,836,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#9D3541, #16446A, #30BC68
837,837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#896BEF, #1AA099, #334845
838,838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#8E0A36, #48DE37, #5F48B8
839,839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#6A026B, #E82661, #58B60B
840,840,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,likes clean lines and clutter-free spaces,#FE67EA, #50A70B, #49A852
841,841,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#C4AAED, #7B9E5F, #098BD5
842,842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#45CE19, #D9E0C4, #62F4BD
843,843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#37B991, #6068B1, #9CC3E9
844,844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#4661C7, #88357E, #AD8153
845,845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#F02705, #DB49F0, #FFD12B
846,846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#0FCE2B, #81D8C6, #1C9E46
847,847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#0A84B7, #642388, #B2C6C9
848,848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#1D4A18, #C6BAAA, #7EB3C9
849,849,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#E94B43, #E3B94A, #AE6055
850,850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#214FED, #0EDE5C, #B20621
851,851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#3BD049, #FA6380, #C891F4
852,852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#8F63AE, #B77553, #680ED7
853,853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#6C635D, #3906CF, #2C35C5
854,854,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#E0040A, #1FB1E9, #4DF43E
855,855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#5D994B, #61A37E, #0C3846
856,856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#708B85, #CA351E, #DCB7C6
857,857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#F688D5, #906BBA, #D42E28
858,858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#840DD0, #A5A8CB, #F849DD
859,859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#CBD865, #2A0207, #FD3232
860,860,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#E96290, #B85320, #4AA1B0
861,861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#8D2A62, #642EAE, #4F6209
862,862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#8F8F00, #49A043, #CDE589
863,863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#341987, #F4EC4B, #825961
864,864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#8E9D80, #1B41BE, #B5035C
865,865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#9B38EC, #A7199E, #E04F8C
866,866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#BD6DDF, #8945A1, #1DF210
867,867,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#B3375A, #A22474, #902315
868,868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#FA181C, #487198, #035BA2
869,869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#38056C, #A30E56, #CC15FF
870,870,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#546CEA, #C40F71, #83C1B4
871,871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#5F9A68, #51972F, #57C457
872,872,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#5596C8, #6A584B, #069EB3
873,873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#B6707E, #D7C042, #AEB4D7
874,874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#5604C8, #CA1D8E, #9DD383
875,875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#BA7A3D, #84E265, #EBE452
876,876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#B2144E, #305EF2, #4ADD28
877,877,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#FD0296, #4C8947, #6EA96E
878,878,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#ADA684, #732F7B, #85F751
879,879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#3C2D59, #837A36, #5686BE
880,880,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#F56715, #EB08FE, #F61CF0
881,881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,prefers light woods and natural fabrics,#2A70CC, #B4F906, #4F66A3
882,882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#13ACC5, #83EDAB, #997814
